key,source_split,trial_split,filename,disease,IC,Blur,LC,quality_class,group_id,group_size,label_is_empty,qa_flags,image_path,label_path,image_sha256,label_sha256,pixel_sha256,image_mode,label_mode,height,width,foreground_pixels,prior_trial_split,fov_path,fov_sha256
train/114_A.png,train,train,114_A.png,A,1,1,1,good,pixel_fae2d93c8fb10d6015ec257f840d803311c1c8b62453d0d1374ba3228ef59597,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/114_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/114_A.png,1b3b460bb138e1425f2bbcf19523143165ac2442ad3b17a15a0881aa7c783be9,11f05ae335948fcee809d80c77df696edf1bcec78c3c39cb95ec5fd7159e055f,fae2d93c8fb10d6015ec257f840d803311c1c8b62453d0d1374ba3228ef59597,RGB,RGB,2048,2048,355516,deferred,releases/development_v1/fov/114_A.png,9e90d00480f3d4b4aa9d0c3a64be7844b61728c65f48a36e54dadf9000125ba4
train/115_A.png,train,train,115_A.png,A,1,1,1,good,pixel_0dd17af640b737a2baa7a1c82edc7b2e8fb83de8a899ecc3740d8dbbb98e7a68,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/115_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/115_A.png,e70acff8beff19eb7713562b86e17fb3906c5bf70c494977166515993e63a598,ba6f24096d5ed4aeab9aac27591f5beaa9f0ba871d89ddec036cf29cd7980ab8,0dd17af640b737a2baa7a1c82edc7b2e8fb83de8a899ecc3740d8dbbb98e7a68,RGB,RGB,2048,2048,355621,deferred,releases/development_v1/fov/115_A.png,5d732ad01878f4c4b7f5dbbba4ab49dace06a76885d6b378f94437a9d4e03f0d
train/116_A.png,train,train,116_A.png,A,1,1,1,good,pixel_24ae6f3175c0835c37430c799d375f0d314944a14744301e8bf7f9f9154b7ed9,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/116_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/116_A.png,c2f71a60dc7a64ec11efd50ebdf8934ada3980473e7bfa1f0b8d5d768eead4b6,ade2db5e0aae227fffce363284edabdea0a52fc11878d20bdc4bf4409e9c7a46,24ae6f3175c0835c37430c799d375f0d314944a14744301e8bf7f9f9154b7ed9,RGB,RGB,2048,2048,363240,deferred,releases/development_v1/fov/116_A.png,244125b05f3d0fa7a4b1133735a5940305d08d968ef7d0f5332076b34d4bbec5
train/119_A.png,train,train,119_A.png,A,1,1,1,good,pixel_c01c45eb26db62fe79d4ed4bc66399eec9c14110ebb175967ce3a04089348ea6,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/119_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/119_A.png,e041ee04c026a23bb6da2b27a13679c363ddae3f5f727bb0f5234a2ba860b989,01c0f53080e3a6ca4d4c077564767fbddf3d0db020c8a2d015f8b62266fa6ffd,c01c45eb26db62fe79d4ed4bc66399eec9c14110ebb175967ce3a04089348ea6,RGB,RGB,2048,2048,308057,deferred,releases/development_v1/fov/119_A.png,b8d4a84c5c681de471d8146345c84fb575f783a0615cefa171c2dc1e99697350
train/11_A.png,train,train,11_A.png,A,1,1,1,good,pixel_6d0a19d3bd0d87a784bc349ef8c3616e56f51774e3c2e47b022a125088957534,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/11_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/11_A.png,a1b33a90368efbf490a30500761db2d5557d2ab2de89fa0694022a93ca44e7d9,60df695d855b8e82ba360fc6ec991dd498562c90470a33f11178c6e0aa06e37f,6d0a19d3bd0d87a784bc349ef8c3616e56f51774e3c2e47b022a125088957534,RGB,RGB,2048,2048,339639,deferred,releases/development_v1/fov/11_A.png,316013b7a5f591a7e552138cdcbfa7d6c47f3a279385fba8c54473be7a639733
train/122_A.png,train,train,122_A.png,A,1,1,1,good,pixel_6940bf9cfffb8abb350230f256ea1167b3a3e699fd4486c9f8dd090c27f2cdce,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/122_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/122_A.png,465f75b4445fb66c5fca1bbf99049f58facaf290bd52c5a2fe262918ab541f80,ad130146c14730d408b34f00561a4431389e426c7dc9474ab01f56df16867f73,6940bf9cfffb8abb350230f256ea1167b3a3e699fd4486c9f8dd090c27f2cdce,RGB,RGB,2048,2048,247375,deferred,releases/development_v1/fov/122_A.png,4b0c592e0415421583c9dc9417e9178f89f5f702312f44e316b3245eae055095
train/123_A.png,train,train,123_A.png,A,1,1,1,good,pixel_10b3354ad3d202d6fd0e440b9a3042c9f104489f5575b34ad05669d859ac75f4,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/123_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/123_A.png,4a2816a01b472694c287986890567f374204c20dc78dd8ea86909260c9300675,2a83cafad31730ad7eef5f0cb8618340c9df8bffcd0f3c83bc702a62b1927c3f,10b3354ad3d202d6fd0e440b9a3042c9f104489f5575b34ad05669d859ac75f4,RGB,RGB,2048,2048,259706,deferred,releases/development_v1/fov/123_A.png,874cc08def296a8d3591dc2050e1581ed320ba50b50eff810f943ef785fd5e77
train/124_A.png,train,train,124_A.png,A,1,1,1,good,pixel_f782896561908b9a03833a6a0a8cb1bcb7971369051551f03ec64439dea0286d,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/124_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/124_A.png,85ae53a6553ce0aaf74fa1c082e982058465766a3752a514241c36a8d9903b25,2c6e0feeefd0050edc7eacd5bda67a805ab055133b733fbc68dbc014e5a5e122,f782896561908b9a03833a6a0a8cb1bcb7971369051551f03ec64439dea0286d,RGB,RGB,2048,2048,203948,deferred,releases/development_v1/fov/124_A.png,341577664b88dd1ea5e5d4f1138eac54135d4346c680ce0713cc69f2ea920407
train/125_A.png,train,train,125_A.png,A,1,1,1,good,pixel_9fb1053b0e8b8cdc46c680483474992c57a35713531e60e0411d437a162fb9db,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/125_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/125_A.png,ef5b0e3c2475da36dcc660d7bd8dbe74f78f429e021c55921a15aaa192c62dad,19603c5ca2c926af887000f7ae5a5a5834d1246f772447cbfaf43c6fe50d2f85,9fb1053b0e8b8cdc46c680483474992c57a35713531e60e0411d437a162fb9db,RGB,RGB,2048,2048,282937,deferred,releases/development_v1/fov/125_A.png,0c6397d83700b6a6deffb33a6f3881ed9f5a59e2c9d5b86dfdf47d3c1bc91f3c
train/126_A.png,train,train,126_A.png,A,1,1,1,good,pixel_c0fc7141e0e51240ec234ab50788a809e0b72a74d750022737de25b4c80a9366,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/126_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/126_A.png,189455474064c0dcfdad864ee83d27a2ed3b6876f0865d043e5484d4b27d19cc,ebfb2c615bf4cade086d4dea94c332020db08ce9d3a63a5f950370c7a2ff1a8f,c0fc7141e0e51240ec234ab50788a809e0b72a74d750022737de25b4c80a9366,RGB,RGB,2048,2048,185296,deferred,releases/development_v1/fov/126_A.png,fffebb289985da7e64b30cff2377feb2cf47da73d33175d53ae5290b27cff065
train/127_A.png,train,train,127_A.png,A,1,1,1,good,pixel_bea03721470584c1048e195bb237cf6b059e0565454d562ba9185187b566c124,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/127_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/127_A.png,861a0a51055813f84be882838d447005027d5e879993917946a1e88a97520b3a,ec55c84a5c7416c1dd640a5995b7d64fca2726b1cb50a7a6a76d0144f965d258,bea03721470584c1048e195bb237cf6b059e0565454d562ba9185187b566c124,RGB,RGB,2048,2048,239140,smoke_train,releases/development_v1/fov/127_A.png,ecd46faa7e7db5f8be63fe2df1747909b63806b60b8b226040988c96366f4e16
train/128_A.png,train,train,128_A.png,A,1,1,1,good,pixel_e7fc9175715f6d0ca9a8dcca6eae7b7b2c5119aaca9b2d476c4d923bf835eaf1,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/128_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/128_A.png,9ddbbb4b12f73f74e2deb7dd9750acf0960cdb019ed2435a64d9f4a21b6ea4c1,253d6ebc1d267597dff1c5e6523f2f387cd51eab517e7251cac4717497b2987c,e7fc9175715f6d0ca9a8dcca6eae7b7b2c5119aaca9b2d476c4d923bf835eaf1,RGB,RGB,2048,2048,215992,deferred,releases/development_v1/fov/128_A.png,7ba1b9ae1bc477d305d237236108a8a11b3b53e80117a7a308853ce1f1d3ea92
train/129_A.png,train,train,129_A.png,A,1,1,1,good,pixel_4697c18305b3fb5a212150f0444a974fbb45b8768e7a23cdb965694360508f65,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/129_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/129_A.png,6c094c98187cc32fe7a148d2d61140703aca4099ad54d60d2ce2ccc54edda465,463539b98b95656910fd90139770a98207cd9f51c4a9876a16b0de329adb51c6,4697c18305b3fb5a212150f0444a974fbb45b8768e7a23cdb965694360508f65,RGB,RGB,2048,2048,315761,deferred,releases/development_v1/fov/129_A.png,61f392c722848b5446faafa615d092154a1788feea11409b518009aedaad3d47
train/12_A.png,train,train,12_A.png,A,1,1,1,good,pixel_800262286595de3ffa546d43898221abcb3af48da7005a7fc9a2a1e44856c1b5,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/12_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/12_A.png,fbe2273a4f08639fbdbcb8f88193a444db9be720418184296a1a5718fa3fa440,b71115e419bda11a9a7768f35a17cbd084b5597b9cf53b370abeb98dcdc444e7,800262286595de3ffa546d43898221abcb3af48da7005a7fc9a2a1e44856c1b5,RGB,RGB,2048,2048,275735,deferred,releases/development_v1/fov/12_A.png,984cc33acc173147bbaff393b2c1353a28b6f8a7cbed3b29652428f3d8ac5a01
train/130_A.png,train,train,130_A.png,A,1,1,1,good,pixel_2b829de47d0b13da16c16bc90646a05bdfb1e0b7f1795deb922144fbf3b82759,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/130_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/130_A.png,e330d9640df1b7725bc4d8d06e0bbf62585b474e32e4b04e18f17b021ad6b590,430466c79780e7df25dccfe5d87e4c5e8c9216ffeea9d08ec8179a4174b2f0ae,2b829de47d0b13da16c16bc90646a05bdfb1e0b7f1795deb922144fbf3b82759,RGB,RGB,2048,2048,201017,deferred,releases/development_v1/fov/130_A.png,eab68fe623581f538bdb3aed198e828ed4bd72c5107dbd417e5366ffeb336f28
train/131_A.png,train,train,131_A.png,A,1,0,1,poor,pixel_362baada28992fff606913e52e59b344177e3b701285934ed7637872993a21cc,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/131_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/131_A.png,26c423adec32aad8ba51e9ec28a96184898ba242bb80d9251c10b9475729fbf6,8d697b53e2531fac53566153fadb4230e5eef1faccfa27b409aa5fed140b6196,362baada28992fff606913e52e59b344177e3b701285934ed7637872993a21cc,RGB,RGB,2048,2048,354814,deferred,releases/development_v1/fov/131_A.png,2e2b752f748b60379a1a4525bf8f9e6019f262332f124980a6204c00f2a8e650
train/135_A.png,train,train,135_A.png,A,1,1,1,good,pixel_a44b40b0e11235e49970ea450a467301a0983b46f6396bbe1e3a7d878a673322,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/135_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/135_A.png,6a42ec113b5c8cd2fbebc8a7eeb5bee76f8e3e19a04768ead8c4ea87cf98a9ea,e11c237fe34430afc1001fb22bdce2e93f833cab03da8dc944ccc3b8f0a59e35,a44b40b0e11235e49970ea450a467301a0983b46f6396bbe1e3a7d878a673322,RGB,RGB,2048,2048,326190,deferred,releases/development_v1/fov/135_A.png,9c008116f0ac33028119d8d8b3890fd8fd4607aae95c40995db86e9fd0dd3f4a
train/136_A.png,train,train,136_A.png,A,1,1,1,good,pixel_92e1bbefd33b51f1b24217c860e63a0dee262af2ec035ecd71389c530c35296c,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/136_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/136_A.png,534f8e89587f89e72314f844311877cead6b3908abc2bb976f53df593dada192,e25e87b47374af4821aab0ec220439660aea94794a9f990d483d164ff5464d6e,92e1bbefd33b51f1b24217c860e63a0dee262af2ec035ecd71389c530c35296c,RGB,RGB,2048,2048,359185,deferred,releases/development_v1/fov/136_A.png,72ac61dde4d36ba5e20773c123b1ca8f2ff4453d028c9f9f1fdcdfed55bb5a8f
train/139_A.png,train,train,139_A.png,A,1,1,1,good,pixel_9f701dd54621c45e03a5f4f8e9cb19d413b0ea4ce6abb121f1cfde9a543e18f7,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/139_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/139_A.png,66605324cb1eadd99a8ee35aa19a4ba95b25c2569026973471c81c40dc01d89e,e6d8c891aa8b197b45e8a6dc112be1cd5ee54a7db022827a216eec4e1261f3cc,9f701dd54621c45e03a5f4f8e9cb19d413b0ea4ce6abb121f1cfde9a543e18f7,RGB,RGB,2048,2048,310721,deferred,releases/development_v1/fov/139_A.png,b2853c50094a1d618f01297eb72b208043ffefd4ed97b45502f5e2af161a6e49
train/140_A.png,train,train,140_A.png,A,1,1,1,good,pixel_9c8ad2afbdc09ab460f9a928799da9ab44f6d56b6a736ca636b58423a9b46223,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/140_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/140_A.png,1d4097e84cd274d09cff90aee3f6c3fe2cc726ad33f45fe2ed2a7847c26c2390,d1ea1d2d66dd1eedc8b09e07a316f92b6d6bbe86030c4b73365dc79c4d569a5d,9c8ad2afbdc09ab460f9a928799da9ab44f6d56b6a736ca636b58423a9b46223,RGB,RGB,2048,2048,293134,deferred,releases/development_v1/fov/140_A.png,fa1d470b95a36f96652d3b79ba9779d824a3ca53e8abe9004625d2ebc0cbed81
train/141_A.png,train,train,141_A.png,A,1,1,1,good,pixel_18a9b47c48c5d010f0bcdbc5ca3304016a58609779ac3c246d4b545410fa4d2d,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/141_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/141_A.png,7c2881b8b6a821070524973a6c41a10e99395e00014a3eed19cedd90f4b5d6d1,7da38c63187144a67db3f0bd1d347aa20fc461b7ffdb2af2c63dc6600f8fee2f,18a9b47c48c5d010f0bcdbc5ca3304016a58609779ac3c246d4b545410fa4d2d,RGB,RGB,2048,2048,305517,deferred,releases/development_v1/fov/141_A.png,bc9bc5cd43951af12e60275d07451de1c837aa7b231de3c50595e8813287a128
train/142_A.png,train,train,142_A.png,A,1,1,1,good,pixel_f657d0f54c8e6bfc026047959fc730e0b0fc621573bb8f43858bb69b237240aa,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/142_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/142_A.png,55862af34ce83507a7f33350edc509ebbee756afbc55c8293ef766a930398a0e,9b178bb134d527a2013d29f015862cc32756df47537dac61c468778ba4664bf5,f657d0f54c8e6bfc026047959fc730e0b0fc621573bb8f43858bb69b237240aa,RGB,RGB,2048,2048,226496,smoke_train,releases/development_v1/fov/142_A.png,4f4cea11d1bfe1b988cad0f4892f6c96249998ddf0916e5d266e9e7139081b34
train/146_A.png,train,train,146_A.png,A,1,1,1,good,pixel_29262961985b1923fad6f7d720a83f2895e1be6a4782671e1f56c5e9b2409eb7,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/146_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/146_A.png,3417fd7d252c3b80e663ae7174fb28549aed9a810ce54259dcf1d87978c85ff1,c7bdc0fa1cfd4d9ee505e478ef38f070685a783ed4b578249e7d6bfcff5376e0,29262961985b1923fad6f7d720a83f2895e1be6a4782671e1f56c5e9b2409eb7,RGB,RGB,2048,2048,195936,deferred,releases/development_v1/fov/146_A.png,0492b5fbef9c29ed2ed0bd1f7e9d560ff7daca7f604646712b1f2b02e980766e
train/147_A.png,train,train,147_A.png,A,1,1,1,good,pixel_87db698f0e38fe60204104300a6aa080308d77b98b23453adc4052d28faf6360,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/147_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/147_A.png,89bd555853b3cfa95b46750359b39f102baa00c41e7eb49872052d1a5e4ed683,463fadca7f5e32506db4b488cba77ab63610b241a0092d02a63024e7034909b3,87db698f0e38fe60204104300a6aa080308d77b98b23453adc4052d28faf6360,RGB,RGB,2048,2048,342937,deferred,releases/development_v1/fov/147_A.png,e19f31f8192f489129e31d1927381c1313d1757c5af38df60512a7a293c87b5d
train/148_A.png,train,train,148_A.png,A,1,1,1,good,pixel_0139c47c582a503d949aa24a0fa047886514851da7c649d2eec75d526047bb78,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/148_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/148_A.png,ca65db2f73989e7cb5d6670b8cd6337a26a8ea1dc531ed74bc82444cfbf06e8d,713fd66e8a3ce4207047d1fa82b5678021cbfa73013960e0b9cb5f3d17acd421,0139c47c582a503d949aa24a0fa047886514851da7c649d2eec75d526047bb78,RGB,RGB,2048,2048,302498,deferred,releases/development_v1/fov/148_A.png,d1fe1ff9c504e46584360d6a68224f1a82d68ee62a76108ecce7b9062f92c1b1
train/149_A.png,train,train,149_A.png,A,1,1,1,good,pixel_79b92562162d46cd750787585fc62516f7443a88c832518ec3d91d3b586bc930,1,0,,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Original/149_A.png,data_checks/fives_download_2026-09-04/datasets/FIVES/train/Ground truth/149_A.png,80e6a96d8962d43c96520fc11636e7fff4457e1080a7ab43e3d523a35790fb95,269c32c597f27910069c91a3ab78ca803449ca5bcac46fdd9e2b5277605c9cf4,79b92562162d46cd750787585fc62516f7443a88c832518ec3d91d3b586bc930,RGB,RGB,2048,2048,272640,deferred,releases/development_v1/fov/149_A.png,9fcc51cedb527c3fbcae58c51cb4e4e32af714a5025d0cdd4b25f7c804da9af7
